mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_sampler,param_selector__k,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
12.810651779174805,0.528210778790257,0.06896622975667317,0.005692281798899587,0.05,passthrough,250,"{'clf__C': 0.05, 'sampler': 'passthrough', 'selector__k': 250}",0.7606973058637084,0.7831946095917558,0.7800237812128419,0.774638565556102,0.009942587842548856,14,0.7958779231074118,0.7862096294828611,0.794927679809788,0.7923384108000203,0.004351031364809904,0.7612650184376483,0.7775225407181019,0.777609587097601,0.7721323820844503,0.0076844686973975,15,0.7950790720459613,0.7918984379615179,0.7990845652342037,0.795354025080561,0.0029401593690633124,0.8866449511400651,0.8911264946507237,0.8936305732484077,0.8904673396797321,0.00288970506187951,15,0.9040228064618309,0.9072567523592581,0.9098518995492595,0.9070438194567828,0.002384475745482915,0.7599106644332775,0.7910614525139665,0.7833612506979342,0.7781111225483928,0.013248038438499875,9,0.7969840826584753,0.7783361250697934,0.7891650376989667,0.7881617484757452,0.007645980316758773,0.8184004810583283,0.8381177863273158,0.834870574233859,0.830462947206501,0.008631856261424233,13,0.8471356485604037,0.8378662659654396,0.845222072678331,0.8434079957347248,0.003995707679577249,0.8405766135513096,0.8443482436150511,0.8482626398537922,0.844395832340051,0.0031379875287274963,12,0.8727278878952531,0.8697462473535672,0.8740922894174308,0.8721888082220838,0.0018147498589312031
14.160341342290243,0.16989016767699652,0.0655973752339681,0.004886278453187487,0.05,passthrough,all,"{'clf__C': 0.05, 'sampler': 'passthrough', 'selector__k': 'all'}",0.7963549920760697,0.8026159334126041,0.7919143876337693,0.7969617710408143,0.004389905545541681,4,0.845422116527943,0.834158906280959,0.8393104814741431,0.8396305014276817,0.004603751068055862,0.8017029211542022,0.8000712614418438,0.8013324820825438,0.8010355548928633,0.0006984280784791054,2,0.8582194803251518,0.8508922122939309,0.8521160833305077,0.8537425919831968,0.0032048257361144794,0.9122014202711427,0.9052697616060226,0.9153543307086615,0.9109418375286089,0.004212247619378632,3,0.9478733610489287,0.9477977161500816,0.9447655748233783,0.9468122173407961,0.0014475242619169657,0.7889447236180904,0.806145251396648,0.7788944723618091,0.7913281491255159,0.011252015445050704,4,0.8277017592851159,0.810999441652708,0.8215582239597877,0.8200864749658705,0.006897651165398424,0.8461077844311378,0.8528368794326241,0.8416289592760181,0.8468578743799267,0.004606252617017387,4,0.8837209302325582,0.8740785316684219,0.8788648244958924,0.8788880954656242,0.003936527121794759,0.8656317817677137,0.8752090208601676,0.8678059392286264,0.8695489139521694,0.00409954044771596,1,0.920060939753134,0.91867995647559,0.9184391968678103,0.919060031032178,0.0007145418102759872
8.166179736455282,0.06340893520520857,0.07302594184875488,0.01723732843223335,0.05,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",250,"{'clf__C': 0.05, 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 250}",0.7618858954041204,0.7831946095917558,0.7764565992865636,0.7738457014274799,0.008892990340918661,15,0.7861672611969878,0.7875965920348722,0.7939369922726373,0.7892336151681657,0.003376592345465271,0.7685498128812929,0.7811477283986372,0.7771164565999396,0.7756046659599566,0.005252999273424123,12,0.785212340824202,0.7952960669864301,0.7995950661231991,0.7933678246446103,0.006027950765845855,0.8950863213811421,0.8956078930617442,0.8955512572533849,0.8954151572320904,0.00023366880600370632,11,0.8986615678776291,0.9106675392670157,0.9112981547426352,0.9068757539624266,0.0058140094453704065,0.7526521496370743,0.7860335195530727,0.7755443886097152,0.7714100192666207,0.013937927195629918,14,0.7874895280647863,0.7769402568397543,0.7860932700363027,0.7835076849802811,0.004678726208863814,0.8177130724901426,0.8372508182088664,0.8312387791741472,0.8287342232910521,0.008170494765558877,15,0.8394106265813365,0.8385055739680627,0.8440779610194903,0.840664720522963,0.002441643991732898,0.8437042724612909,0.8451065873009824,0.8460319203790658,0.8449475933804464,0.0009568857498350536,11,0.8653243845742558,0.8649854315186094,0.8724201132778614,0.8675766431235755,0.0034276449295958834
9.38380535443624,0.28366086564049114,0.06040827433268229,0.00684216766018107,0.05,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",all,"{'clf__C': 0.05, 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 'all'}",0.7868462757527733,0.7911216805390409,0.7835909631391201,0.7871863064769782,0.003083790071694205,6,0.8319460959175584,0.8181097681791163,0.8234594808797305,0.8245051149921351,0.005696841484200624,0.7958086628382172,0.7935818973073083,0.7966814949062251,0.7953573516839167,0.0013050255776036318,5,0.8469098856021493,0.8387788392093192,0.8403417041510199,0.8420101429874961,0.003522900790909438,0.9119000657462196,0.905587668593449,0.9158316633266533,0.911106465888774,0.004219574036462528,2,0.9441013974650634,0.9451871657754011,0.9424342105263158,0.9439075912555935,0.001132213550524914,0.774427694025684,0.7877094972067039,0.7654941373534339,0.7758771095286073,0.009127108243310379,10,0.8112259145490086,0.7895030709101061,0.8000558503211394,0.8002616119267514,0.00886950721362467,0.8375603864734299,0.8425455631909172,0.833941605839416,0.8380158518345877,0.00352728479598911,6,0.8726344247521778,0.8603589899604502,0.8654281830539193,0.8661405325888492,0.005036675902909563,0.8585457985699301,0.8692482108424093,0.8587957242191528,0.8621965778771642,0.004987301295285521,4,0.9096100675445778,0.9071632336883507,0.9081684142432794,0.908313905158736,0.001004199410759676
14.069672664006552,0.6282420886583037,0.06791210174560547,0.008534260314743376,0.1,passthrough,250,"{'clf__C': 0.1, 'sampler': 'passthrough', 'selector__k': 250}",0.7618858954041204,0.7855727308759414,0.7768529528339279,0.7747705263713298,0.009781578558575461,13,0.7990487514863258,0.7917574796909055,0.798692292450961,0.796499507876064,0.003356276631685996,0.7637143577520771,0.7791985183717332,0.7729528791498477,0.7719552517578859,0.0063606211873642885,16,0.7993297961463279,0.7956051589003036,0.8021403321227352,0.7990250957231222,0.0026766588654169817,0.8888888888888888,0.8915360501567398,0.8900889453621347,0.8901712948025877,0.0010822666853290582,16,0.9070726292419917,0.9078311311633903,0.9109259852611342,0.908609915222172,0.0016667266542987548,0.7593523171412618,0.794413407821229,0.7822445561139029,0.7786700936921312,0.014535074959575406,8,0.7986595922926557,0.7864321608040201,0.7939123149958113,0.7930013560308291,0.005033216657316367,0.8190304125263475,0.8401772525849335,0.8326894502228827,0.8306323717780546,0.008754842085459034,12,0.8494208494208494,0.8427823485415108,0.8484034616532379,0.8468688865385327,0.002919316594484533,0.8428976015441769,0.8456690572911506,0.8477473890399172,0.8454380159584148,0.0019866462126800367,10,0.8754062253093451,0.8744604707267851,0.876738131711515,0.8755349425825484,0.0009342950970851043
15.492421309153238,0.7693606272167565,0.0789953072865804,0.029596592599955226,0.1,passthrough,all,"{'clf__C': 0.1, 'sampler': 'passthrough', 'selector__k': 'all'}",0.7979397781299524,0.8093539437177962,0.7970669837495046,0.8014535685324177,0.0055977607761165515,2,0.8527546571541815,0.8422825440855954,0.8496136318605112,0.8482169443667628,0.004387811906991754,0.7999989335795241,0.8052226634249697,0.8049617394806454,0.8033944454950465,0.002403351299404078,1,0.8641923195324585,0.8598426337222709,0.8638082680571593,0.8626144071039629,0.0019662010143950276,0.9087428206764518,0.9067743940335612,0.9160702667534157,0.9105291604878096,0.003999714143716209,4,0.9496197718631179,0.9531554977228367,0.9519538757206919,0.9515763817688822,0.0014679272464966466,0.7950865438302624,0.8150837988826816,0.7861529871580123,0.7987744432903187,0.01209541010969803,3,0.836917062273108,0.8179787828029034,0.8299357721306897,0.8282772057355671,0.007819963307167386,0.8481238832638476,0.8584877905266255,0.8461538461538461,0.8509218399814397,0.005410050356687583,2,0.8897135223393202,0.8804086538461539,0.886767119200358,0.8856297651286106,0.0038828962671499183,0.8650646745932177,0.8749956176118652,0.8679291265068512,0.8693298062373115,0.004173514513404528,2,0.925795700287734,0.9246973395609066,0.9240263243212148,0.9248397880566185,0.0007293337179333968
9.125556310017904,0.4768769743518161,0.06086031595865885,0.003562164266072984,0.1,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",250,"{'clf__C': 0.1, 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 250}",0.768621236133122,0.7816091954022989,0.7827982560443916,0.7776762291932707,0.006421222147024166,11,0.7909235037653587,0.7828412918565485,0.7947295423023578,0.7894981126414217,0.00495690962581326,0.7761164470221351,0.7784192154382007,0.7827948943259101,0.7791101855954153,0.002769897039716544,9,0.7917900981002313,0.7907357226023939,0.8001535693345925,0.7942264633457392,0.004213143400909044,0.8999337309476475,0.8933333333333333,0.8981422165278667,0.8971364269362825,0.002786876590218936,10,0.9035143769968051,0.9083442838370565,0.911412867765923,0.9077571761999282,0.0032511598587417747,0.7582356225572306,0.7860335195530727,0.7828029034059185,0.7756906818387407,0.012412857341303641,11,0.7897235409103602,0.7719151312116136,0.7872102764590896,0.7829496495270213,0.007869755201203471,0.823030303030303,0.8362555720653789,0.8365155131264916,0.8319337960740579,0.0062966146260752115,11,0.8427954105200417,0.8345910051313009,0.8447707521726101,0.8407190559413175,0.004407588056121875,0.846218358733184,0.8451325005525621,0.8459133097179888,0.845754723001245,0.00045726309505694145,9,0.8717524134296195,0.8669405045706348,0.87556350345331,0.8714188071511882,0.00352821931427279
9.84575605392456,0.38285826148938545,0.06075692176818848,0.003518336183454784,0.1,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",all,"{'clf__C': 0.1, 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 'all'}",0.7876386687797148,0.7958779231074118,0.7847800237812128,0.7894322052227798,0.004704850128187837,5,0.8378913991280222,0.8242520309094512,0.8317812561917971,0.8313082287430902,0.0055782857328432614,0.7947551917538276,0.7977394498769121,0.7983267887708122,0.7969404768005174,0.001563723077686972,4,0.8541237265697896,0.846535102512944,0.8496304392631567,0.8500964227819634,0.0031155159282622697,0.9098628347485304,0.9073482428115016,0.9171122994652406,0.9114411256750908,0.004139440563731914,1,0.9489762755931102,0.9508196721311475,0.9481627296587927,0.9493195591276834,0.0011115210341937087,0.7777777777777778,0.7932960893854749,0.7660524846454495,0.7790421172695674,0.011158028964847326,7,0.8154146886344597,0.7934115019542155,0.8070371404635577,0.8052877770174108,0.009067534040794634,0.8386514148103552,0.8464977645305514,0.8348037724368725,0.8399843172592597,0.004866198685865415,5,0.8771402823670772,0.8650129356262365,0.8719263840699955,0.8713598673544364,0.004967148117709719,0.8564898922382109,0.8691491307628403,0.8574624030901319,0.8610338086970609,0.005752117494903867,5,0.9146640450691125,0.9120332416729076,0.9129688369684934,0.9132220412368378,0.0010888421766572973
14.822078227996826,0.5254447771317446,0.06970739364624023,0.0029200562482685774,1.0,passthrough,250,"{'clf__C': 1, 'sampler': 'passthrough', 'selector__k': 250}",0.7678288431061807,0.785176377328577,0.7812128418549346,0.7780726874298974,0.007422024129086487,10,0.8125247720967103,0.796314642361799,0.8103824053893403,0.8064072732826165,0.007189962121137704,0.7670960532539917,0.7797247860251358,0.7780432215723425,0.77495468695049,0.005599137280809663,13,0.8156811690063122,0.8016395973039258,0.8144070208349128,0.8105759290483835,0.006340314512489286,0.8889606197546804,0.8924528301886793,0.8933333333333333,0.891582261092231,0.0018883103424317147,14,0.9178560101490644,0.9122014202711427,0.9178343949044586,0.9159639417748885,0.0026605191040236674,0.7688442211055276,0.7927374301675978,0.7855946398659966,0.7823920970463741,0.010013776184323446,6,0.8081541468863446,0.7889447236180904,0.8048031276179838,0.8006339993741397,0.008378015210853958,0.8245508982035928,0.8396449704142012,0.8360071301247772,0.833400999580857,0.0064317800171611265,10,0.8595188595188595,0.8461077844311378,0.8576104746317512,0.8544123728605829,0.005923688319292894,0.8362450420969483,0.8462056140297392,0.848542957654087,0.8436645379269248,0.005332446754405178,13,0.8862521479976326,0.8802737616790818,0.8849130034100697,0.8838129710289281,0.002561617870686309
18.214603503545124,0.7032801455195339,0.08188192049662273,0.032223513223464145,1.0,passthrough,all,"{'clf__C': 1, 'sampler': 'passthrough', 'selector__k': 'all'}",0.7967511885895404,0.8141101862861673,0.7950852160126833,0.8019821969627969,0.008602711197738663,1,0.8660325009908839,0.8634832573806221,0.8624925698434713,0.8640027760716592,0.0014911299708292856,0.7959377758886901,0.8045466324205264,0.8019503253974791,0.8008115779022319,0.003605612485175859,3,0.8797990532131568,0.8808297269434011,0.8777184648552521,0.8794490816706033,0.0012940499747527332,0.9044303797468355,0.902498476538696,0.9136363636363637,0.9068550733072983,0.004859525792825945,6,0.9595064852894654,0.9634732457545658,0.9598598279706912,0.9609465196715742,0.0017924789699271888,0.7978782802903406,0.8273743016759777,0.7855946398659966,0.8036157406107717,0.01753232963100812,2,0.8469701200781905,0.8394751535455053,0.8413850879642558,0.8426101205293172,0.003180058638936661,0.8478196380895877,0.8633051588458176,0.8447913539477634,0.8519720502943896,0.008108519728850823,1,0.8997330169089292,0.8972102043860958,0.8967261904761905,0.8978898039237384,0.0013182419979723187,0.8615649111100447,0.8688313123537617,0.8625325321202246,0.864309585194677,0.0032216543349380994,3,0.9399625250063618,0.9389648279318473,0.9375596457428607,0.9388289995603566,0.0009856619429321957
