mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,param_sampler,param_selector__k,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
2.522501548131307,0.04510571975736123,1.1610697905222576,0.1775521976550354,7,1,distance,passthrough,all,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'sampler': 'passthrough', 'selector__k': 'all'}",0.80320813771518,0.8035993740219093,0.8043052837573386,0.8037042651648093,0.00045400732251820234,7,0.9743690080219135,0.9753472901584818,0.9778951486697965,0.9758704822833972,0.0014863185990546023,0.7461667883441607,0.7338012666812432,0.7459406524049566,0.7419695691434535,0.0057765998188878485,8,0.9775655562102946,0.9778602814899916,0.9802528544798936,0.9785595640600601,0.0012033675199340976,0.846031746031746,0.8347826086956521,0.845545598313126,0.8421199843468413,0.005192102720226729,8,0.9937765205091937,0.9932279909706546,0.9940861729090397,0.9936968947962961,0.0003548466809374008,0.8829376035339591,0.9011595803423523,0.8856985091109884,0.8899318976624334,0.00801878185562012,5,0.969906129210381,0.9718387631143015,0.9745996686913307,0.9721148536720045,0.0019260491014592605,0.8640907862739801,0.8667020711630377,0.8651564185544768,0.8653164253304982,0.0010720397440501619,5,0.9816962414419449,0.982416969020374,0.9842464798550119,0.9827865634391103,0.0010734303320481112,0.8390217870656206,0.8465711035098706,0.8406545572754315,0.8420824826169743,0.003243174656579677,12,0.9982817117540409,0.9983752562042498,0.9987218304248089,0.9984595994610332,0.00018931710578332995
1.6819760004679363,0.06773826648945303,0.6984306971232096,0.021048278998259905,7,1,distance,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",all,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 'all'}",0.8051643192488263,0.8153364632237872,0.8027397260273973,0.8077468361666703,0.005457196607657381,2,0.920172177656036,0.927215809039327,0.9252738654147105,0.9242206173700245,0.0029704303109871276,0.7953483373418965,0.7922553819129184,0.789578917368768,0.7923942122078609,0.002357400700585137,1,0.9424910228849219,0.9474606529235746,0.9466741279058994,0.9455419345714654,0.0021810856608842875,0.897156684815487,0.8867706528018486,0.8920215956808638,0.8919829777660665,0.004240167744684006,1,0.9981401115933044,0.9981606376456161,0.9990757855822551,0.9984588449403918,0.00043632338648668317,0.8188845941468802,0.8475980121479846,0.8210933186085035,0.8291919749677894,0.013046232392173299,10,0.8890115958034235,0.8989508558807289,0.8953616786305908,0.8944413767715811,0.004109536823443066,0.8562355658198614,0.8667419536984754,0.8550891316848763,0.8593555504010709,0.005243903956684326,8,0.9404205607476636,0.9459616502033701,0.9443797320908561,0.9435873143472966,0.0023305024492966467,0.8529497218711898,0.857105533299486,0.8485773172310196,0.8528775241338984,0.003482003897428869,5,0.9824676933255061,0.9824818779646358,0.9833005051160136,0.9827500254687185,0.0003892909644995012
3.1805285612742105,0.8474242504385997,0.9324276447296143,0.014022819977555865,7,2,distance,passthrough,all,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'sampler': 'passthrough', 'selector__k': 'all'}",0.8024256651017214,0.8063380281690141,0.8031311154598826,0.8039649362435394,0.001702564539554474,6,0.9638035609469771,0.962238309528468,0.9655712050078247,0.9638710251610899,0.0013614848840435032,0.7503552118114876,0.7388943036403188,0.743132618466599,0.7441273779728018,0.004731473617058168,7,0.9667493516785528,0.9644584861040599,0.9685931240480434,0.9666003206102186,0.0016912451875178878,0.8503218884120172,0.8381294964028777,0.8434873949579832,0.8439795932576261,0.00498967601491723,7,0.9889046941678521,0.9872122762148338,0.9897669130187606,0.9886279611338155,0.0010611246169637655,0.8752070679182772,0.9006073992269464,0.8868028713418001,0.8875391128290079,0.01038270184146546,6,0.9596907785753728,0.9591385974599669,0.9613473219215903,0.9600588993189767,0.0009385274274973067,0.8625850340136054,0.8682459409103007,0.8646029609690444,0.8651446452976502,0.0023425816466960676,6,0.9740787445705479,0.972972972972973,0.9753501400560224,0.974133952533181,0.0009712592426113403,0.8462412772060377,0.8575765549086678,0.8501666933851078,0.8513281751666044,0.004699922701172667,7,0.9959214063448539,0.9955612277630285,0.9959812147243357,0.9958212829440726,0.0001855007339698192
2.058746655782064,0.5808471349630361,0.971668561299642,0.40821067573123354,7,2,distance,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",all,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 'all'}",0.7992957746478874,0.80320813771518,0.8043052837573386,0.8022697320401354,0.002150077407542287,9,0.9154764234005087,0.9162590491097633,0.9178403755868545,0.9165252826990421,0.0009832692842002388,0.7943673820315077,0.7821163730965501,0.7898913746934801,0.7887917099405127,0.005061538100076681,3,0.938189183406086,0.9375548611778108,0.9400457309729136,0.9385965918522702,0.0010569119533040167,0.9001233045622689,0.882903981264637,0.8913432835820896,0.8914568564696651,0.007030218005519039,2,0.9965753424657534,0.9947335811648079,0.9968963376784605,0.9960684204363407,0.0009529275566256097,0.8061844284925456,0.8326891220320265,0.8244064053009387,0.8210933186085035,0.011071196938577249,12,0.883765875207068,0.8865267807840972,0.8868028713418001,0.8856985091109885,0.0013712188869640395,0.8505680163122633,0.8570616652458085,0.8565691336775674,0.8547329384118797,0.0029519009590808286,12,0.9367866549604916,0.9375182481751825,0.9386323787258913,0.9376457606205219,0.0007588889344858632,0.8532576832852182,0.8569424731043326,0.8511456273786834,0.8537819279227447,0.002395409418272908,3,0.975048570800262,0.9762039235638934,0.9772086318137853,0.9761537087259802,0.0008825557746287374
3.0742096106211343,0.2882597491086519,1.4249279499053955,0.4110494036622724,15,1,distance,passthrough,all,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance', 'sampler': 'passthrough', 'selector__k': 'all'}",0.8012519561815337,0.8067292644757433,0.7984344422700587,0.8021385543091119,0.003443889374515272,11,0.9743690080219135,0.9753472901584818,0.9778951486697965,0.9758704822833972,0.0014863185990546023,0.7333298744807089,0.7312693865601341,0.7291288155418203,0.731242692194221,0.0017151789982161215,10,0.9775655562102946,0.9778602814899916,0.9802528544798936,0.9785595640600601,0.0012033675199340976,0.8353062274832733,0.8314041268243584,0.8329907502569374,0.8332337015215231,0.0016022622290164064,10,0.9937765205091937,0.9932279909706546,0.9940861729090397,0.9936968947962961,0.0003548466809374008,0.8961899503036996,0.9122032026504694,0.895085588072888,0.9011595803423523,0.007822024428814937,3,0.969906129210381,0.9718387631143015,0.9745996686913307,0.9721148536720045,0.0019260491014592605,0.8646776771443794,0.8699315429173249,0.8629225445834442,0.8658439215483829,0.002977874960268097,3,0.9816962414419449,0.982416969020374,0.9842464798550119,0.9827865634391103,0.0010734303320481112,0.8477807136848269,0.8464310199785798,0.8442867809028458,0.8461661715220842,0.0014386336341430809,10,0.9982817117540409,0.9983752562042498,0.9987218304248089,0.9984595994610332,0.00018931710578332995
1.7605617046356201,0.05628012444077842,0.8350389003753662,0.02962240116882189,15,1,distance,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",all,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance', 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 'all'}",0.804773082942097,0.8118153364632238,0.8097847358121331,0.8087910517391513,0.0029596046686034216,1,0.9238896497749951,0.9254549011935042,0.9258607198748043,0.9250684236144345,0.0008498246971907929,0.7899365918195664,0.7846349119289651,0.7961323572196197,0.7902346203227171,0.004698540751794961,2,0.9451138831830997,0.9462182454139114,0.9470882637424538,0.9461401307798217,0.00080792783107282,0.8909415971394518,0.8804347826086957,0.8950506857483602,0.8888090218321691,0.006154514019695212,3,0.998151001540832,0.9981555487242545,0.9990766389658357,0.998461063076974,0.00043528184388973764,0.8255107675317505,0.8498067366096079,0.8288238542241856,0.834713786121848,0.01075769497235591,8,0.8942573163997791,0.8964660408614026,0.8961899503036996,0.8956377691882939,0.0009826134964137213,0.8569790770994554,0.8648496768755268,0.8606651376146789,0.8608312971965537,0.003215306306171615,7,0.9433522644531819,0.9445818181818182,0.9448406345510115,0.9442582390620039,0.0006492759927350978,0.8508525454067055,0.8545069467349048,0.8477093389857681,0.851022943709126,0.002777726224076306,8,0.9862858644230337,0.9857500929881899,0.9870421807077554,0.9863593793729931,0.0005300477995197603
2.8590001265207925,0.08221726528505165,0.944584846496582,0.09067523689900882,15,2,distance,passthrough,all,"{'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance', 'sampler': 'passthrough', 'selector__k': 'all'}",0.8008607198748043,0.8071205007824727,0.8074363992172211,0.8051392066248327,0.0030280945172275493,4,0.9639992173742907,0.962238309528468,0.9655712050078247,0.9639362439701945,0.0013613773188200816,0.7362141869781611,0.7335207290273089,0.7426060425238834,0.7374469861764511,0.0038101247337620553,9,0.9668873969574041,0.9648539872186204,0.9685931240480434,0.9667781694080227,0.0015284488979452119,0.838006230529595,0.833164812942366,0.8411795137092603,0.8374501857270737,0.003295526914118794,9,0.9889078498293515,0.9877667140825036,0.9897669130187606,0.9888138256435385,0.0008192799101606541,0.8912203202650469,0.9099944781888459,0.8978464936499172,0.8996870973679366,0.007774235995561516,4,0.9599668691330756,0.958586416344561,0.9613473219215903,0.9599668691330757,0.0011271349819543769,0.8637944875568638,0.8698865135919768,0.8685897435897436,0.8674235815795281,0.002620196643851492,1,0.9742224712804707,0.9729578254168418,0.9753501400560224,0.9741768122511116,0.0009771918588250372,0.850594613825281,0.8597356201290399,0.8564618549723018,0.855597362975541,0.003781534862167983,1,0.9958980434098166,0.9955407388398412,0.9959428585193392,0.9957938802563323,0.00017993059970950438
1.7827823956807454,0.052134947997068484,0.6506730715433756,0.004950256965788661,15,2,distance,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",all,"{'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance', 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 'all'}",0.8035993740219093,0.8055555555555556,0.8035225048923679,0.8042258114899443,0.0009407945846607658,5,0.915280766973195,0.9213461162199178,0.9190140845070423,0.9185469892333851,0.0024980991262937968,0.7922687232016128,0.7798224126238238,0.7873594313128254,0.7864835223794207,0.005118793744259757,4,0.9382488886845147,0.9411440384279488,0.9408740026460223,0.9400889765861619,0.0013058005067700788,0.8945147679324894,0.8788927335640139,0.8888888888888888,0.887432130128464,0.006460319858800259,4,0.9968837644125896,0.9947756607252612,0.9969021065675341,0.9961871772351284,0.0009981209852793398,0.819436775262286,0.8415240198785201,0.8260629486471562,0.8290079145959875,0.009254411993356549,11,0.8832136940916621,0.8937051352843732,0.8884594146880177,0.8884594146880177,0.0042831129314264875,0.8553314121037464,0.859802538787024,0.8563251287922152,0.8571530265609951,0.001916908012249977,11,0.9366125018298931,0.9415357766143106,0.9395620437956205,0.9392367740799413,0.0020230354983990285,0.853197276894741,0.8587557765927091,0.8484697012878288,0.8534742515917596,0.004203837336807741,4,0.9785232511267055,0.9806146046527842,0.9817965527592379,0.9803114695129093,0.001353401659807664
2.7583323319753013,0.1373407892006237,1.2096087137858074,0.10725040619515554,23,1,distance,passthrough,all,"{'clf__n_neighbors': 23, 'clf__p': 1, 'clf__weights': 'distance', 'sampler': 'passthrough', 'selector__k': 'all'}",0.798904538341158,0.8059467918622848,0.7968688845401174,0.8005734049145201,0.003889381876102249,12,0.9743690080219135,0.9753472901584818,0.9778951486697965,0.9758704822833972,0.0014863185990546023,0.7245624242603923,0.7267667016257843,0.72564873859271,0.7256592881596289,0.0008999233841153644,12,0.9775655562102946,0.9778602814899916,0.9802528544798936,0.9785595640600601,0.0012033675199340976,0.8286872782564623,0.827930174563591,0.8306038894575231,0.8290737807591921,0.0011252335970724442,12,0.9937765205091937,0.9932279909706546,0.9940861729090397,0.9936968947962961,0.0003548466809374008,0.9028161236885699,0.9166206515737162,0.8961899503036996,0.9052089085219951,0.008510677726263122,1,0.969906129210381,0.9718387631143015,0.9745996686913307,0.9721148536720045,0.0019260491014592605,0.8641649048625792,0.870020964360587,0.8621513944223107,0.8654457545484924,0.0033379599250423424,4,0.9816962414419449,0.982416969020374,0.9842464798550119,0.9827865634391103,0.0010734303320481112,0.8451806447548353,0.8444972743006014,0.8420472560161023,0.8439083916905131,0.0013452678279443407,11,0.9982817117540409,0.9983752562042498,0.9987218304248089,0.9984595994610332,0.00018931710578332995
2.027263085047404,0.32927601424656655,0.7925853729248047,0.013733837533197664,23,1,distance,"RandomUnderSampler(random_state=42, sampling_strategy=0.85)",all,"{'clf__n_neighbors': 23, 'clf__p': 1, 'clf__weights': 'distance', 'sampler': RandomUnderSampler(random_state=42, sampling_strategy=0.85), 'selector__k': 'all'}",0.8012519561815337,0.804773082942097,0.8101761252446184,0.8054003881227497,0.0036701800327217995,3,0.9246722754842497,0.9278027783212679,0.92820813771518,0.9268943971735658,0.0015799678606763232,0.7827111722175075,0.7733444757800021,0.7892813036224269,0.7817789838733121,0.006539487836804026,6,0.9456660642985055,0.9478747887601291,0.9487448070886715,0.9474285533824354,0.0012958932057925171,0.8848198464264619,0.8723041997729852,0.8868144690781797,0.8813128384258756,0.0064219056187629995,6,0.9981532779316713,0.9981623277182236,0.9990800367985281,0.9984652141494742,0.0004347609626766428,0.827167310877968,0.8487023743787963,0.8393152954168968,0.838394993557887,0.008815704041839149,7,0.8953616786305908,0.8997791275538377,0.8995030369961348,0.8982146143935211,0.002020476569123924,0.8550228310502284,0.8603414497621047,0.8624113475177305,0.8592585427766878,0.0031120260872874103,9,0.9439673992140882,0.9464207927980253,0.9466802266453581,0.945689472885824,0.0012222874125860034,0.850188445702808,0.8474531109291095,0.8464802906966389,0.8480406157761854,0.0015698141814553953,9,0.9868469457041681,0.9865097592171413,0.9880655687280193,0.9871407578831096,0.0006682714048974161
